MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.9642450350554483,23,9.432620407279565,2.666017727615516,3443,2.7718859149306763,38.3563199864004,-116.03548230462191,0.5902069978965412
13.775825428063557,29,5.9842201664113865,4.288719547265693,986,2.514149444893711,41.92943465782907,-118.52937009081558,3.1215600914666504
4.993529751600228,18,3.749718795922212,4.401392004479582,3173,4.654398116611039,39.777174890725504,-117.50047901834111,3.6447515170071476
10.444050838778757,31,4.5728336536685505,1.8479762187946323,2905,4.503627606421319,34.25839632223392,-116.46231797954948,4.342396970863415
5.708099527207048,30,5.024822864543521,3.6294139286805143,821,3.9451004549045576,33.760247550411336,-117.77990811191019,1.1307444502222865
8.520918285900446,39,6.405349000245556,2.889127216651927,1012,5.693324066466861,40.6623287026767,-118.59920678077805,2.948824170395608
8.880588771134274,35,5.6411148492684795,4.520626951685941,3457,2.749271920904272,36.44183947921504,-116.50385715612227,0.5360366330320229
3.995535149594615,18,9.274527758929755,1.8629627167058165,970,2.219009688550898,33.370528028281555,-116.724369645678,0.9279214146982826
14.58939247482154,42,5.472671346152472,3.711252801240177,4208,4.279516565491997,40.62211423321938,-117.70127599816821,0.7439528489269688
11.964293115375046,39,9.929422133409814,3.4310084890108903,597,1.9940703046870147,40.160923529142615,-120.4021058661807,3.7646511530696913
14.183235711116554,17,8.662824619705862,2.181205910287331,1856,2.575052535917123,41.83906363897164,-119.94187907799729,0.8647680374492142
13.58016923077326,14,2.8765946292160223,1.5464036146046904,1217,2.1230122003744243,41.09743686712684,-114.29561451115903,3.724038417014555
9.571649713949649,31,9.375356931795245,3.6065590419091063,3509,1.345767838592506,40.51790338660542,-122.87614067708475,1.6233111698476252
13.945302172812077,24,2.0472975809692846,3.9543898325293227,2928,5.137493708178367,32.52574397811003,-121.31495082747165,4.449708323136228
2.6946487777009134,35,8.357047376420724,2.2625093750534,1747,2.2727027146083056,33.04415369498118,-119.07598240795664,4.1591749476371636
4.14576864265846,44,4.4256096412892205,3.579330416089255,3083,3.3651375167151034,37.68983194304123,-115.63270313856214,4.810235978638745
2.110568400292264,45,8.901768884005627,2.580523630446013,242,1.2165763662715596,37.31479246281821,-122.36324336270272,4.476929069561144
5.891959465304069,34,8.812510210967053,3.852827533130471,2861,4.496697331263215,36.579632144895356,-121.2304538187539,4.699982386023563
6.7471434108080075,3,8.253328601058591,1.7968610995762124,3535,2.652805011531454,35.96789325414584,-123.34201782204761,4.364340784309885
5.163211928947595,37,8.110273926763552,4.5608600105446975,4760,4.723683639146049,36.31210484864329,-116.94014733949182,3.620218552766849
12.687956373551046,43,3.742112251882367,2.149638385862319,2531,3.0620153023393306,37.69297934134795,-121.61790564524384,1.2661661845644618
6.316169910363455,40,1.7282735474612696,2.4711439510246116,4612,1.978778032028123,32.020765176000815,-120.11325249329049,1.7226838348434184
5.292615880779641,26,4.626821608886453,1.2323678083213991,1948,3.5658754114101794,34.60708774132852,-119.56298552970333,1.457271347586229
8.826397122636354,23,2.561720634878578,1.4460488492851056,2796,1.6525227981871988,37.18279720688711,-115.08686064393544,3.2161360444619254
3.402477037159296,44,7.254559800122156,3.0634476108493125,1817,3.2026957993649736,39.22216098673646,-119.88669709668763,2.7662897208812063
12.329659240179536,39,4.11489753884007,2.070370706911886,3172,2.5865273871024326,33.74156692395396,-122.54774980084751,4.401859987212907
2.506433689676906,15,9.780491807739233,4.341920902968777,1167,5.559797920998166,37.46881173787433,-118.7568506165988,4.787027899245841
14.822973644106984,49,6.768748696107988,1.0587735546198154,2886,1.3046436086035997,39.144596838857815,-114.3704200535137,2.3218695032816496
11.925304385504875,4,8.40232507270925,2.5163761946877448,3891,4.47008707052871,36.446276579139045,-117.92314358949189,2.7785774897636557
4.182661700711328,29,2.192722054676636,2.3493821870763707,1388,1.9137558299371795,32.27081133670051,-114.16612779539427,4.871823605618626
1.5745485811686324,22,8.758130340453603,1.0773105236704041,3971,2.5952253716611993,36.49268158465637,-115.58892691061129,1.743075237304146
12.50872928414026,25,9.30481471462055,1.4974735960020409,1906,3.0775703153103295,34.964448877441534,-123.64034243786587,4.065758489114661
11.042574141942831,13,5.3835572693704234,2.654570699674541,1604,5.540075446874871,41.29649607701329,-117.41600404622957,1.5135795605086082
11.341596768553329,18,6.456276439758797,2.9714583377897865,3408,2.2128913303691258,33.246133856783274,-121.13233122442116,3.566570519413724
11.912149680260267,33,7.883288208126959,2.6171589890194764,3051,1.456544012723351,38.52475955507232,-118.40383144355276,1.6412703243735387
2.49960279841022,16,2.573547645343713,3.1237507136483753,171,2.5934480199526178,32.527197663345014,-121.20654809068773,4.476800249741241
6.33928733534768,45,5.523094688170982,3.380526699622726,1790,1.5233798526776667,36.46170437812697,-120.5112958339471,3.0266507468150454
3.064232303589251,42,4.587967249950818,1.0396952845113425,1444,1.6429824298027627,37.53979487220081,-114.7683128824582,1.3367013839347306
13.151896249320513,44,2.317365929460242,2.8563806378140155,3403,3.8692529898751333,34.979549313168654,-121.93356815108295,1.5096612906431872
9.914524712172032,2,4.307809800623783,4.853996963550353,3213,1.3045096654974666,36.550756355203845,-115.25890881974169,2.7223213806864512
5.967123335510764,35,1.6135507844694421,3.076129120518195,982,1.1546544069678302,33.63553794530188,-123.69542191929503,4.827209115086955
2.3580377288613192,42,1.232307162545383,3.7101690698358127,4334,4.572070507352489,35.041238494680364,-123.09123461630351,3.963389737476445
5.698261343161439,34,2.2164966023934047,2.247455431667533,2762,2.8082354742052225,38.21106324910203,-115.45324958615737,2.697393392716303
5.889974847361085,30,9.668036004302564,4.09596551261105,1604,1.6268767461693665,35.018000558611554,-117.69443969090804,2.019736150529977
11.349683407563864,13,5.945765823055153,4.091685927504461,2563,2.268063854298541,40.99743078408872,-116.5276386196045,2.971708220067992
10.107025863295377,13,9.69239945037898,3.085184190616556,2653,4.210432536761996,38.2840695764099,-121.90582329178146,3.8676237504287885
13.477372024780408,18,4.892480904971188,4.904055293116855,832,2.377682835704256,36.38649018435984,-118.62916544409896,4.0276786480376
7.874901489686316,32,3.806345197767336,1.5022008590506135,1848,3.4726056256020397,32.38756935554183,-116.62780776428696,1.9607395914362509
3.114522320167073,32,5.555276765562197,1.067790659558324,4024,1.6084765336333615,36.99548335204671,-117.72685862989738,3.7452167069624474
11.128804627510432,35,4.955605197696191,4.080632847028384,523,3.9404681880272348,39.64776242125089,-119.2830123310879,3.4600495101628375
11.770598156328116,39,1.9509821583556952,4.228622149459531,3578,2.5803884192163205,34.655575980124134,-114.40216213562286,4.8160053139833225
9.0772421671882,46,6.767436832211856,1.480828916482305,1691,4.134842172643583,40.067735696487674,-117.23842666546555,4.6899063072860665
11.908056929386573,29,2.9443436425863965,2.0623313318344243,4585,5.041974411520115,34.51806766050881,-114.92249199758763,4.052206965216097
8.166240550919275,49,6.576291594080466,1.0702094534665156,4537,4.058232096949962,40.237463879508006,-116.70229488426318,3.755276099847178
8.556893196656919,29,6.85180983158338,2.1732344431222588,4809,2.4787378129751034,32.852683416116776,-116.64536471402317,1.7331871536692414
7.27180374784042,44,2.368223678157833,4.092567495674686,592,2.2787185077415018,40.66183708869029,-123.19981730242321,4.3068436524433995
1.843158211045285,16,1.5521466439960134,3.0718421108503158,291,2.6371047936672403,36.991864509333304,-120.40535378146056,2.4237756667101475
2.95653426440961,44,8.026854274615959,2.3923823726731523,598,1.8231025661825242,34.96537589620262,-115.41630593280341,1.725082441277201
1.9242940067709124,47,5.138203813923882,2.486957179625321,1356,1.9058592542501005,34.65113250415149,-121.67396137851244,2.228723410790581
10.091540552061035,10,1.523474159549282,1.0054145028618726,2068,4.95345550950084,36.32010558930362,-122.84494133843533,4.261709705074286
5.74380574453041,30,9.953796854527905,2.1992021102609436,4422,2.923662882537225,41.99049498103645,-120.73893943361206,1.1688494701004826
8.365704330723489,25,1.5200250489672997,3.585834966551722,2286,3.179975902852929,34.20327393437583,-121.79562115107386,2.552714335039201
13.752147398002256,39,7.255317059726979,4.896777775265429,916,3.9702473278340555,33.03216648879,-114.74711805206844,2.7156091753827036
4.865445093509812,20,9.853110327370722,4.388243307935598,3320,3.948267475757738,37.85035168718662,-115.3203335799787,0.6648336391946873
7.0401694609810015,5,3.1526209379433308,1.0943798585821165,1573,1.3368843576096285,36.88542466440257,-119.00316769717097,1.380857132966744
11.699940370331158,1,2.2802443181847654,4.594242418699357,1186,5.157703931688328,37.241962710633075,-123.38656125516133,4.220340928591354
4.588775234136904,30,2.09246445480186,4.132793653194504,4299,1.886632766119697,38.66935417557217,-116.85437653906844,4.238453248676423
2.5392287826887054,49,3.72947632810836,4.121504494283922,1974,4.615358180248345,34.67144069870649,-117.76588268663735,1.815867877479116
5.411644614335868,3,1.9094122990958202,2.831983036014286,970,4.863354940640833,41.10664995383888,-114.29445329271505,4.437037555690668
3.6764873779290594,45,7.229452075247187,2.5920211718180113,4863,4.5744976704565685,36.3567206612229,-118.41046759729623,3.973023225807565
14.050918306624736,14,1.5606261831705641,2.2116629153327705,2142,3.894888232770726,33.29086195142462,-120.6360627659709,2.3805836770793425
12.409625124119628,30,5.584799153348108,1.262779435817463,372,1.0730449855444144,39.42298756733944,-118.80978306421444,3.8678285498226703
10.050950712890717,50,9.970271684676792,1.9129414539747964,1129,2.8018774618158533,38.4310435261785,-114.20736708595484,4.826005840376628
13.264717967534189,4,8.325732425554168,1.9864145399120985,3318,4.024197146812906,35.15743402484037,-117.0363756746697,2.56536373129407
12.349573038138045,18,6.536974944079098,2.9363082788408064,4169,2.937256479612693,38.215187240340484,-117.28023862072949,1.5729223052906764
4.018695794961484,37,3.756282587079505,3.989777626386776,1151,5.317399474564065,34.19861956368977,-121.59318410274115,4.738174250225701
13.5495464796147,25,6.6150625266247465,2.8952393135917864,4133,2.5440113767480765,36.4483935934053,-116.56397482439382,3.216849298534654
8.781120265861285,48,5.743373175204865,1.2313777977886424,1673,2.4676739622933024,40.99412522167325,-116.49728170528228,0.9736932311619138
12.400442094714844,1,4.834750455013343,4.831159203952815,3290,2.32998846546329,33.33534233160749,-120.82711016224094,3.0770726713551024
13.597232548967158,46,2.1763933906617954,4.770897276376449,4488,2.6639043448039774,35.86696449987462,-119.16286167609287,2.752614002517344
5.793046912120162,15,8.9794379371642,4.1407581725936335,3897,3.787024821570936,40.211424247203475,-121.05396667059544,4.350150023340035
2.985700981123636,9,5.048061839391902,4.965311606256883,3389,4.535076471362954,41.694908994061784,-121.41294929675713,2.888128353935846
4.577124694316213,15,2.7516026063868857,3.1779293312010517,3847,4.312839588693926,36.53926136421796,-123.74103929750515,1.6485459545492755
7.26595514645446,49,4.309834157895606,4.851073401012824,2205,5.038589099907398,37.069996201433476,-121.14788255346667,3.5403982873919984
12.543199339953658,24,4.727167772760343,1.302420162467003,407,5.429569977487125,37.7217196178377,-118.46030050121725,2.9415895364101106
13.119862873960637,4,8.447841060101869,2.4627229930454853,3459,5.080395211716756,41.32348141633711,-123.98398812450971,1.548700827200926
1.5938537621710744,12,7.6025294250526185,1.9015250720270633,3276,1.0947270168717729,40.5820679097703,-121.16780916190332,3.0813253607430853
8.395088584797136,37,7.923744042772058,1.7833323365370801,1351,4.679589767759944,33.70601124621644,-115.1858966767675,4.196910100503588
7.135048542508517,37,1.099281379857825,1.5632117955707043,2847,2.041997868091658,36.36757817847075,-118.06351414892639,0.6285691297580469
4.498455441354858,43,4.745385983617854,3.4896545662639866,1617,1.6646402135399132,36.640004281964266,-117.9213717591902,3.338829673903003
3.118182459004718,6,5.332097364717913,4.125287422989221,1478,4.192443923995677,39.89096111648757,-119.96635694973646,2.0731333810297645
6.0578048139489775,39,1.1727304914075103,3.3131935976814426,4991,2.5987159770384745,38.028928826054354,-117.23527856507589,1.8170215059174089
14.22928100281901,46,3.3383188787053077,1.5878508383528387,2061,1.2855858168522163,38.54220462029013,-122.10067233769641,2.2666448766250005
5.863239582280196,24,7.842608408099215,4.244495079733884,4405,1.6881486719918066,41.98199907665618,-115.81253189615808,2.0391019891159177
8.503673393535443,11,2.2339873515609914,3.543818828654914,2963,1.0046470843498052,32.74960043470013,-122.833108800641,4.245075980187988
10.990755945084901,13,5.817791183073325,2.552662824507982,2756,5.516118136723536,34.23009823533733,-117.4399864534689,1.7365901484555524
6.4089996321204685,34,2.9368168481551375,3.696521182144252,2594,1.123089919206193,36.07895937371547,-120.58850674180317,3.7991886039796343
14.619058116732969,25,1.1090869717950396,2.0396199169713314,4667,2.047278847547555,35.477824030488875,-116.52487029417523,0.9232691910286492
14.493038481718502,7,3.1708131183958734,2.380768833976842,4105,3.0813139034395367,32.21645561346983,-118.5023544873398,4.78128367617987
4.899060993642416,4,9.782863794190485,4.66994337252796,3663,2.7828566297540953,32.91777606471176,-119.47646961521284,3.3004248676184833
8.212854829547204,8,8.213834006946907,2.1620180226856816,1022,5.558629384563878,38.80953291403576,-122.30577597906753,3.6802335967005204
5.56185718252639,20,9.636189798889301,2.8799530726317464,4332,1.2014447286727106,40.793244633625605,-117.63178535715647,1.8411769944250294
5.345346674095813,29,5.390686395337262,4.5605645495840585,4562,3.5610735383852576,37.14227011265977,-114.25230156579588,2.3544345591865157
1.9979737892861928,51,1.9876257880975317,3.83088540107011,3059,4.40239731262187,37.391910795136326,-115.74396575092985,1.5070027382193931
9.729118508728607,45,5.931635400763237,1.248812904658811,283,5.6584898684058444,34.55093432832379,-123.39991807410988,4.6964123861100076
8.286166813589631,46,5.089396011039648,1.5892121771158814,3458,4.1018562606186055,39.678763636337116,-120.23770621638809,2.6964700119561997
2.1949631418748563,10,8.599213744656543,1.0313663630876673,1498,5.018776180058813,39.517945873672566,-114.74416990809728,3.337016520460955
5.261727267194255,43,1.8827432270582012,3.5236871609166536,2896,1.418624689226742,37.88365689217657,-118.96956252442979,3.8042241373882195
13.761589460549825,34,5.394170233196004,2.7906937016416733,636,2.929697554684637,34.126642865113425,-117.3788817419182,2.169977409947925
4.7340855240041275,26,2.3504379822458583,1.5370994036091021,1373,2.869735672395337,32.97018218237089,-114.8740065440861,3.7404574454261352
3.4560807732315117,41,3.9220833420105397,4.831736484227082,3067,5.431441082278588,32.64238575857126,-115.26205309580119,3.541966203903531
8.1076122637471,49,7.636213696490197,3.1186388957824795,3149,1.7568558563163745,37.926960666428776,-118.98179624459489,3.675467002432759
14.80628113049311,3,5.284163164318898,1.9675731764515567,1196,1.7594308616831513,40.250353191428005,-119.62353697342398,2.701534550920758
4.7677461654052555,6,4.382994566311924,3.00241428461883,1405,2.6427907494289924,40.58330431780925,-120.60307381520413,2.223218220312277
10.573829889979361,5,4.550286507130318,3.718481330940431,1015,1.272330236834188,36.6362207434345,-116.80980556837109,1.4993698469404544
11.781864806937687,5,5.13502091565388,1.304956871894258,3181,1.9122902032624502,39.84271299306717,-121.13013200528457,4.2108185876040185
4.708106843897395,47,8.065148894533511,2.098815260191568,4347,5.826048192728676,41.468801963410236,-121.501123935691,3.237575209392554
11.330920706260104,23,9.02876220046211,4.227861963535974,1128,3.140919699335864,34.75170112488068,-120.4375010539622,2.4995848824387275
6.465072291709919,49,9.598012178535354,2.838659481610645,2077,4.1600960421121815,35.97960346380757,-122.22784943121208,4.747981580197751
10.036128713013323,9,8.082130476297657,3.1863085681291796,3454,4.630556296723185,41.31478992596681,-117.04880184054232,0.7152746562816746
10.05265109527208,35,3.8386620617321148,2.731264008837877,2611,2.834807035036002,35.38230967317285,-117.83759350669388,4.325773753422714
8.732958235009239,20,7.193212354778879,1.1755997705720205,370,1.7361353720525847,41.138762903217966,-119.17121465884156,4.9891216682568755
2.718911895734512,49,4.938428116498527,1.6629991192806237,1286,2.032905081108904,41.810448622544655,-120.09674220738445,4.491239498972903
12.776583690454713,42,3.2920355984144605,2.7821665549675636,4655,2.5663323829030515,38.618107285744244,-114.90937457103269,4.146964635270313
5.830530877118433,35,8.567844214833304,1.8367418616317113,4300,4.180342101761129,40.16890289504168,-123.70876215010895,2.184376970328461
4.017999890398032,50,1.345837140660925,1.199916114638715,3864,2.991402745445272,39.49545564221085,-116.308922564927,1.5409138201803207
2.0504644109893126,18,9.115857929218812,4.374598656207295,2498,1.0340734895006407,38.99534257615524,-114.98090428251112,3.806827342248205
9.477054733041264,17,5.153297181622607,4.924770116656463,4629,3.617035925337359,35.06931072981233,-119.53645420570074,1.8705891482985577
10.647118884870812,24,6.7348132912745236,4.172571495986958,4335,5.607566959537089,32.57094337907944,-118.49309508529353,1.292178569697368
1.723935690526058,3,6.934185299852045,4.415139686818668,4282,5.060388055043395,35.430517325196504,-114.55536312117962,4.039366491966161
8.413256287040294,32,9.056059666358827,1.9679085212681815,1811,5.126056856298155,38.669359852039065,-121.87722484714486,1.90644643506525
4.557692965172162,35,6.730027139504866,4.842507902052799,2330,4.975290088030656,33.02529198227801,-118.79865152215315,4.614987782693023
10.209832670527573,38,6.525402262840556,1.7877028178137135,228,2.6186541280521185,32.11917982978242,-119.25278872871787,4.282846901686064
3.8539467915673846,13,1.5998683650462096,4.8057192414473295,1369,4.82596916877196,33.396923726029385,-121.4160735212963,4.3143814827916485
10.82765946438329,47,5.6656721975068365,4.979277175863804,3772,1.715806789055965,39.15735926410795,-115.81406769626892,3.972063767251218
6.7209271750572555,25,2.3515210073533748,3.846891222984195,1701,4.288580736379767,41.72793701656444,-115.00399405236764,4.463966406986315
14.145854847945916,9,7.6369039184933705,4.924574927167288,4865,4.207842833424972,41.830646996148204,-116.18067420211791,4.12586101480154
3.3565327459709087,4,5.60999728731407,3.2781591182684147,4070,1.1278489954486735,36.93979149140188,-122.04641039151392,3.211301136086279
6.10439573917849,14,7.12205001287518,2.0381671327043613,4344,4.9398506679546585,40.693523009923474,-123.13251364498619,1.8312022336183842
3.0318925367479523,37,1.3750561054214585,2.7479835426624835,727,5.516240525475653,39.36826455751504,-117.94555514694657,4.496941369463671
13.983363846760598,34,1.7631281444122289,3.374243741515144,3897,2.3370763923605384,37.010402369846034,-123.42905239490116,4.282716302479363
13.344081270643244,11,7.4469104925641405,1.29232624810806,2144,5.061953620930755,37.72760532955087,-117.27174111441916,2.627956949947453
4.982211974154601,41,1.6487590239880603,3.4893730584689844,3652,1.4120298593097411,33.37227146616871,-118.69575779672758,0.6758540870087983
10.409784621461418,3,1.6413105498873275,4.924711347049178,2441,3.9998392913053302,41.37661460616592,-117.37214267256337,3.3734467733086104
12.532499702716414,28,1.108976277113987,1.7604305991349105,3314,3.4282343266713857,35.51929770731777,-118.09829226350256,0.7276858415446178
8.995210956592741,29,9.60851258469532,4.170380465153533,349,3.729617666545,36.46149256457169,-119.77297430472828,4.668259828317833
8.650282807806088,9,7.637575235131062,4.631595175118477,3025,5.631026009421725,38.71660230997899,-121.99122819859772,4.827340654813882
4.765005927156098,3,4.179262676518578,4.774806371280883,1074,5.356576236234267,35.33902471526554,-120.94297864189511,1.352705656548219
2.7568873653796393,25,3.668820231588897,4.840542417621789,1425,4.925418286198785,34.54259160988931,-118.75499425781024,3.543752201247095
13.612412732369911,34,4.147329067712646,3.0858385548858878,1083,2.368492288391855,38.31049393270221,-117.48131906352394,0.9152105205324325
13.65564377170496,12,7.971881780630636,4.909231631966015,988,5.5590931434304585,32.24984082281849,-116.20516983115472,3.7828261785790493
10.046869673189118,42,6.95233549963373,4.0292408285377554,3037,1.4875384623193764,39.20725112026679,-116.32829281550939,2.062794497687036
6.076902179157459,9,2.6667601108072114,1.6466857449478476,2217,5.2666460827939385,37.1402336987651,-114.27311256738915,3.5647255027870037
6.214329257270922,15,2.5669840180067593,2.90760042587188,2772,2.640800361768039,38.057537305209344,-121.14158551336591,2.1779442914098004
11.300401664748232,40,1.8855608474205758,3.873324701488016,1426,1.2688615583099168,38.31880159246885,-123.28889291786564,1.155053794249561
13.61098850935979,25,6.942724477312043,1.9893612632763333,570,4.346784921203741,37.27050156492564,-120.5434306445814,2.3274949122615105
13.475666727579084,5,7.8793539599956235,3.5624607341955494,2087,2.1563996415797773,37.82533777440736,-116.56705524775923,1.007030869856555
12.028319869077922,11,3.385417854925036,3.666401916186477,190,2.2178556293231595,38.837882008898745,-119.61888348966704,3.095974737396256
10.167427223082885,34,1.1885046492782152,1.6507989752342636,629,2.5302358311438575,39.53118847179674,-115.8221156941058,0.684281894672659
2.635889527433159,24,1.739545007287846,3.260341249811025,4856,1.3184238375125836,39.274523912861206,-118.50673634813985,2.8729385581993685
3.6819876402772858,15,9.710740313605275,4.08650764391443,4159,1.8856357209912702,40.69616457732262,-114.70208277369497,4.488658911929933
13.63048154511557,38,3.659002997296782,2.9955826581437677,4934,1.0256981379278014,33.89443433167403,-114.52136558000932,4.270429715537132
9.686792305404465,8,7.923008330543203,1.0484124671044297,2873,3.227047605528934,36.01147969491797,-123.30695493981251,4.4725176483192355
1.6241601968245003,5,6.621972119688374,1.0361538763171687,1786,1.4212768870898564,41.477960660144575,-119.43586560287575,4.649219609571983
2.8698658286914336,48,4.437456756876063,2.4281173758800487,291,4.413263025220995,35.965905743863296,-117.90310938750432,0.9703754954406241
10.457273882958754,26,2.851185359759996,4.704776273727128,2086,2.178114255958242,33.248700769059226,-121.44127459187787,1.079362412940709
1.5683313819239522,18,2.092477763434658,1.914707118414435,3723,5.717870720175886,37.254451263621796,-119.9292322062102,3.0065306284090787
3.670908694136232,6,6.5351167123498,3.5374547554867486,2285,5.356258136993263,33.094909725544625,-117.22318458882302,4.522877007909932
8.907906156448913,37,7.971704025740092,1.8883034827732823,4540,2.4472044748410413,34.02853238727865,-121.73265773101639,4.884572554358138
10.840585168851359,48,6.795138281870176,2.2866799586381945,1108,4.916077273283394,41.98318756570957,-117.98018647025548,0.7081786280299998
10.301477003285108,13,5.772719199242425,4.392168358405936,3883,5.0162245233240315,37.41362638396132,-117.02552171835694,2.1009833789029706
4.527635677717557,28,1.3775610108847265,3.9154457690797875,4398,5.932815570572052,34.84058389040429,-123.09503688904134,1.4580241459699705
11.114419488191734,5,9.716398998349455,1.3815971092528425,4768,3.9891999342284246,41.94774954573906,-119.02470683972547,3.901846320190616
4.702862681206801,13,8.18842772489117,2.7148080839457345,4387,1.409828673218311,41.66558918555143,-121.36919970075809,3.3808724084166437
5.892895925150114,17,3.6353983303086825,1.1166790545810579,2152,4.234186144631905,36.40739041084264,-116.75613644001956,1.0394961416773043
11.577633969093325,50,9.819732964229656,2.923560586412036,3408,4.124898741880176,34.604031087879086,-122.10444491463059,2.6758493031423716
